TOWER DUMP EXTRACT
Cell,404-45-3310-31
Site,BLR_Whitefield_S3
Window,15-03-2026 18:30 to 15-03-2026 19:30

MSISDN,IMEI,Date Time,Cell ID,Site Name
9751405885,393792066797222,15-03-2026 18:39,404-45-3310-31,BLR_Whitefield_S3
8396831045,300233197770406,15-03-2026 18:49,404-45-3310-31,BLR_Whitefield_S3
9954003616,352298593243033,15-03-2026 19:01,404-45-3310-31,BLR_Whitefield_S3
8993569359,325281380836609,15-03-2026 19:16,404-45-3310-31,BLR_Whitefield_S3
7618446764,389587447755189,15-03-2026 18:38,404-45-3310-31,BLR_Whitefield_S3
8890240016,368073520031310,15-03-2026 18:40,404-45-3310-31,BLR_Whitefield_S3
8734380334,336751137455152,15-03-2026 18:43,404-45-3310-31,BLR_Whitefield_S3
9167042123,373465868973103,15-03-2026 18:56,404-45-3310-31,BLR_Whitefield_S3
9707826225,347501870574406,15-03-2026 19:13,404-45-3310-31,BLR_Whitefield_S3
8105765716,394883945991046,15-03-2026 18:38,404-45-3310-31,BLR_Whitefield_S3
7419299092,339706060292377,15-03-2026 18:38,404-45-3310-31,BLR_Whitefield_S3
7862500719,379898786738185,15-03-2026 18:59,404-45-3310-31,BLR_Whitefield_S3
6794422568,353012645683992,15-03-2026 19:15,404-45-3310-31,BLR_Whitefield_S3
9271995305,398053739670160,15-03-2026 18:37,404-45-3310-31,BLR_Whitefield_S3
7674215853,352916512999461,15-03-2026 19:11,404-45-3310-31,BLR_Whitefield_S3
6874816340,370613400467501,15-03-2026 18:49,404-45-3310-31,BLR_Whitefield_S3
6154372355,325302563022770,15-03-2026 19:07,404-45-3310-31,BLR_Whitefield_S3
9315536110,316171428466466,15-03-2026 19:25,404-45-3310-31,BLR_Whitefield_S3
7931385134,366418616182228,15-03-2026 18:39,404-45-3310-31,BLR_Whitefield_S3
8564509811,391371759109579,15-03-2026 18:39,404-45-3310-31,BLR_Whitefield_S3
7801617009,306028681404898,15-03-2026 19:22,404-45-3310-31,BLR_Whitefield_S3
9632760383,389739230310287,15-03-2026 19:05,404-45-3310-31,BLR_Whitefield_S3
9075504926,321854464575089,15-03-2026 19:17,404-45-3310-31,BLR_Whitefield_S3
9142216262,309256964427694,15-03-2026 19:05,404-45-3310-31,BLR_Whitefield_S3
7108532908,330362784895187,15-03-2026 19:22,404-45-3310-31,BLR_Whitefield_S3
8188972912,331511244838426,15-03-2026 19:14,404-45-3310-31,BLR_Whitefield_S3
9193516691,341785282658276,15-03-2026 19:08,404-45-3310-31,BLR_Whitefield_S3
8662074297,361866427111876,15-03-2026 19:17,404-45-3310-31,BLR_Whitefield_S3
6446151993,321720119407702,15-03-2026 18:58,404-45-3310-31,BLR_Whitefield_S3
7133185368,346804785305200,15-03-2026 18:42,404-45-3310-31,BLR_Whitefield_S3
7738541100,333481713970874,15-03-2026 18:39,404-45-3310-31,BLR_Whitefield_S3
7619118532,346276405254664,15-03-2026 18:52,404-45-3310-31,BLR_Whitefield_S3
7868669321,300567937871544,15-03-2026 18:50,404-45-3310-31,BLR_Whitefield_S3
7631212033,311036401826014,15-03-2026 19:14,404-45-3310-31,BLR_Whitefield_S3
8161476018,368852106684215,15-03-2026 18:52,404-45-3310-31,BLR_Whitefield_S3
7331333877,325471967841586,15-03-2026 18:58,404-45-3310-31,BLR_Whitefield_S3
7592433290,354732246973809,15-03-2026 19:14,404-45-3310-31,BLR_Whitefield_S3
8222485992,380038983717690,15-03-2026 18:39,404-45-3310-31,BLR_Whitefield_S3
8644662131,358891027873508,15-03-2026 18:56,404-45-3310-31,BLR_Whitefield_S3
8523181134,380725800546108,15-03-2026 18:55,404-45-3310-31,BLR_Whitefield_S3
7075111655,351672667260380,15-03-2026 18:50,404-45-3310-31,BLR_Whitefield_S3
9082059513,364281890128127,15-03-2026 18:56,404-45-3310-31,BLR_Whitefield_S3
7345304708,311111111111111,15-03-2026 18:55,404-45-3310-31,BLR_Whitefield_S3
8703546577,326673636818159,15-03-2026 18:48,404-45-3310-31,BLR_Whitefield_S3
9864703271,387366987266410,15-03-2026 18:42,404-45-3310-31,BLR_Whitefield_S3
6670936326,343798868386403,15-03-2026 19:05,404-45-3310-31,BLR_Whitefield_S3
8712302302,308711560461642,15-03-2026 18:50,404-45-3310-31,BLR_Whitefield_S3
8579250288,369387744719025,15-03-2026 18:38,404-45-3310-31,BLR_Whitefield_S3
6636075790,338714030893881,15-03-2026 19:15,404-45-3310-31,BLR_Whitefield_S3
7405377481,399018458819846,15-03-2026 18:54,404-45-3310-31,BLR_Whitefield_S3
8694504791,323172637453755,15-03-2026 18:54,404-45-3310-31,BLR_Whitefield_S3
8312997677,393052054050914,15-03-2026 18:48,404-45-3310-31,BLR_Whitefield_S3
8788857771,391816037418999,15-03-2026 19:05,404-45-3310-31,BLR_Whitefield_S3
8772456947,367668636594768,15-03-2026 19:17,404-45-3310-31,BLR_Whitefield_S3
6465526513,367771741393440,15-03-2026 18:43,404-45-3310-31,BLR_Whitefield_S3
8614290353,304351367093905,15-03-2026 19:15,404-45-3310-31,BLR_Whitefield_S3
6959896246,390934723039213,15-03-2026 18:43,404-45-3310-31,BLR_Whitefield_S3
8596960856,311080129402731,15-03-2026 18:48,404-45-3310-31,BLR_Whitefield_S3
6191060380,363100041944271,15-03-2026 18:55,404-45-3310-31,BLR_Whitefield_S3
8651618327,304371522891943,15-03-2026 19:05,404-45-3310-31,BLR_Whitefield_S3
8223035956,315590372772856,15-03-2026 18:40,404-45-3310-31,BLR_Whitefield_S3
9807599983,388478504148880,15-03-2026 19:11,404-45-3310-31,BLR_Whitefield_S3
8336760843,366444991946471,15-03-2026 19:13,404-45-3310-31,BLR_Whitefield_S3
7734864611,350708516197915,15-03-2026 18:35,404-45-3310-31,BLR_Whitefield_S3
8418861625,394000662144075,15-03-2026 19:06,404-45-3310-31,BLR_Whitefield_S3
6509912923,314753315715043,15-03-2026 19:16,404-45-3310-31,BLR_Whitefield_S3
8389294363,316859099058275,15-03-2026 19:24,404-45-3310-31,BLR_Whitefield_S3
8430332575,342716090282689,15-03-2026 18:53,404-45-3310-31,BLR_Whitefield_S3
6684118418,301628932061033,15-03-2026 18:59,404-45-3310-31,BLR_Whitefield_S3
7969863769,309200758017055,15-03-2026 18:43,404-45-3310-31,BLR_Whitefield_S3
9579488589,397407826749721,15-03-2026 19:20,404-45-3310-31,BLR_Whitefield_S3
8701888659,329455913196094,15-03-2026 19:25,404-45-3310-31,BLR_Whitefield_S3
7975516310,325538469422077,15-03-2026 19:22,404-45-3310-31,BLR_Whitefield_S3
7320852849,365411071419712,15-03-2026 18:54,404-45-3310-31,BLR_Whitefield_S3
8695192589,383025473225045,15-03-2026 19:24,404-45-3310-31,BLR_Whitefield_S3
6804085860,352344153542623,15-03-2026 18:35,404-45-3310-31,BLR_Whitefield_S3
9033838610,388732241435319,15-03-2026 18:49,404-45-3310-31,BLR_Whitefield_S3
8026301946,304882071714135,15-03-2026 18:38,404-45-3310-31,BLR_Whitefield_S3
7125351139,321355796665243,15-03-2026 18:43,404-45-3310-31,BLR_Whitefield_S3
9451063325,351088181904890,15-03-2026 19:07,404-45-3310-31,BLR_Whitefield_S3
7452087289,326569217430121,15-03-2026 18:57,404-45-3310-31,BLR_Whitefield_S3
9734552491,394185777610888,15-03-2026 18:56,404-45-3310-31,BLR_Whitefield_S3
6882864106,398390364440447,15-03-2026 18:51,404-45-3310-31,BLR_Whitefield_S3
7719562804,379303806884928,15-03-2026 19:23,404-45-3310-31,BLR_Whitefield_S3
9189935656,368883429043191,15-03-2026 18:45,404-45-3310-31,BLR_Whitefield_S3
8633899291,305476295921880,15-03-2026 18:47,404-45-3310-31,BLR_Whitefield_S3
9711374368,360926519495325,15-03-2026 18:46,404-45-3310-31,BLR_Whitefield_S3
8157714686,399939096441916,15-03-2026 18:55,404-45-3310-31,BLR_Whitefield_S3
8272614553,353037491057072,15-03-2026 18:55,404-45-3310-31,BLR_Whitefield_S3
7314452807,364756954288849,15-03-2026 18:58,404-45-3310-31,BLR_Whitefield_S3
9484459962,366196342044490,15-03-2026 18:37,404-45-3310-31,BLR_Whitefield_S3
9582318533,317399653449840,15-03-2026 18:38,404-45-3310-31,BLR_Whitefield_S3
6944324384,386461151074957,15-03-2026 19:11,404-45-3310-31,BLR_Whitefield_S3
7440366087,326492321852436,15-03-2026 18:55,404-45-3310-31,BLR_Whitefield_S3
7305471468,304471527002467,15-03-2026 19:15,404-45-3310-31,BLR_Whitefield_S3
8843769542,367774788858364,15-03-2026 19:23,404-45-3310-31,BLR_Whitefield_S3
9723710240,370706128888710,15-03-2026 18:47,404-45-3310-31,BLR_Whitefield_S3
8606993891,351132090116425,15-03-2026 19:16,404-45-3310-31,BLR_Whitefield_S3
9963140832,323188037944317,15-03-2026 19:16,404-45-3310-31,BLR_Whitefield_S3
9455132205,315648097400384,15-03-2026 19:07,404-45-3310-31,BLR_Whitefield_S3
9707495367,340696161012096,15-03-2026 18:42,404-45-3310-31,BLR_Whitefield_S3
8198789073,384575003886736,15-03-2026 18:55,404-45-3310-31,BLR_Whitefield_S3
8618447750,302764293034081,15-03-2026 18:50,404-45-3310-31,BLR_Whitefield_S3
6775701883,334496437692394,15-03-2026 18:42,404-45-3310-31,BLR_Whitefield_S3
8841434414,336410444431568,15-03-2026 18:57,404-45-3310-31,BLR_Whitefield_S3
9319901541,334579519179820,15-03-2026 19:12,404-45-3310-31,BLR_Whitefield_S3
6559293294,333465162675287,15-03-2026 18:47,404-45-3310-31,BLR_Whitefield_S3
9241557596,303925396630574,15-03-2026 18:58,404-45-3310-31,BLR_Whitefield_S3
6730647661,311608460307035,15-03-2026 19:21,404-45-3310-31,BLR_Whitefield_S3
8302032114,364908872155239,15-03-2026 19:18,404-45-3310-31,BLR_Whitefield_S3
6308812418,341718981093750,15-03-2026 19:19,404-45-3310-31,BLR_Whitefield_S3
8741188544,314565720441070,15-03-2026 18:39,404-45-3310-31,BLR_Whitefield_S3
9646336899,319250349263202,15-03-2026 19:12,404-45-3310-31,BLR_Whitefield_S3
9735155671,334660475264736,15-03-2026 19:11,404-45-3310-31,BLR_Whitefield_S3
9254076139,322270767198619,15-03-2026 18:39,404-45-3310-31,BLR_Whitefield_S3
9832663056,384286671816856,15-03-2026 19:07,404-45-3310-31,BLR_Whitefield_S3
6043618320,396173707513965,15-03-2026 18:38,404-45-3310-31,BLR_Whitefield_S3
7208583660,342863922256797,15-03-2026 18:50,404-45-3310-31,BLR_Whitefield_S3
9811093086,312391989514899,15-03-2026 19:20,404-45-3310-31,BLR_Whitefield_S3
8486662276,390690733939830,15-03-2026 19:02,404-45-3310-31,BLR_Whitefield_S3
6828973903,375687149283568,15-03-2026 18:55,404-45-3310-31,BLR_Whitefield_S3
7761642823,344786997745576,15-03-2026 19:09,404-45-3310-31,BLR_Whitefield_S3
8244267503,399892052551424,15-03-2026 19:17,404-45-3310-31,BLR_Whitefield_S3
7575929299,310481644724648,15-03-2026 18:44,404-45-3310-31,BLR_Whitefield_S3
9794927328,388762114901968,15-03-2026 18:43,404-45-3310-31,BLR_Whitefield_S3
9012581994,334829015362943,15-03-2026 19:15,404-45-3310-31,BLR_Whitefield_S3
9131874512,370751270812977,15-03-2026 19:17,404-45-3310-31,BLR_Whitefield_S3
7528372787,388752679752656,15-03-2026 19:23,404-45-3310-31,BLR_Whitefield_S3
6193464960,313013753255688,15-03-2026 18:55,404-45-3310-31,BLR_Whitefield_S3
9500269419,380617444800308,15-03-2026 18:36,404-45-3310-31,BLR_Whitefield_S3
8591001507,398868173632214,15-03-2026 19:20,404-45-3310-31,BLR_Whitefield_S3
9219080916,370717586852199,15-03-2026 18:54,404-45-3310-31,BLR_Whitefield_S3
7521496903,395441699583715,15-03-2026 19:01,404-45-3310-31,BLR_Whitefield_S3
7767171503,389172938071325,15-03-2026 19:12,404-45-3310-31,BLR_Whitefield_S3
6149560040,300515809156746,15-03-2026 18:59,404-45-3310-31,BLR_Whitefield_S3
9205510044,320874833230596,15-03-2026 19:08,404-45-3310-31,BLR_Whitefield_S3
8188350805,375559825178505,15-03-2026 18:52,404-45-3310-31,BLR_Whitefield_S3
9033131136,397444316280732,15-03-2026 18:38,404-45-3310-31,BLR_Whitefield_S3
9469499373,393154461009456,15-03-2026 18:43,404-45-3310-31,BLR_Whitefield_S3
8489735540,392846859368280,15-03-2026 19:16,404-45-3310-31,BLR_Whitefield_S3
8780308578,382880009823694,15-03-2026 19:15,404-45-3310-31,BLR_Whitefield_S3
8079267323,314382267259818,15-03-2026 18:50,404-45-3310-31,BLR_Whitefield_S3
6334925384,304741428829529,15-03-2026 18:58,404-45-3310-31,BLR_Whitefield_S3
6139401895,321799992610816,15-03-2026 19:02,404-45-3310-31,BLR_Whitefield_S3
7130498713,368560496744478,15-03-2026 18:57,404-45-3310-31,BLR_Whitefield_S3
6992106980,360858754667646,15-03-2026 19:09,404-45-3310-31,BLR_Whitefield_S3
7299188208,361653169801049,15-03-2026 18:54,404-45-3310-31,BLR_Whitefield_S3
9336223211,349314211658534,15-03-2026 19:12,404-45-3310-31,BLR_Whitefield_S3
7798447879,384537305592294,15-03-2026 19:18,404-45-3310-31,BLR_Whitefield_S3
9052302082,350510348455687,15-03-2026 18:40,404-45-3310-31,BLR_Whitefield_S3
8574922156,381279828723962,15-03-2026 19:22,404-45-3310-31,BLR_Whitefield_S3
6984397273,330962367555099,15-03-2026 18:42,404-45-3310-31,BLR_Whitefield_S3
6871812381,387392162481490,15-03-2026 19:23,404-45-3310-31,BLR_Whitefield_S3
7365030365,319848726054742,15-03-2026 18:39,404-45-3310-31,BLR_Whitefield_S3
7037821655,330930422367745,15-03-2026 18:47,404-45-3310-31,BLR_Whitefield_S3
7611703916,388421986173837,15-03-2026 19:03,404-45-3310-31,BLR_Whitefield_S3
8849892673,310487236361002,15-03-2026 18:37,404-45-3310-31,BLR_Whitefield_S3
9789037844,344532449535660,15-03-2026 19:01,404-45-3310-31,BLR_Whitefield_S3
8524488307,370096831699008,15-03-2026 19:20,404-45-3310-31,BLR_Whitefield_S3
6534744899,388285318225968,15-03-2026 19:03,404-45-3310-31,BLR_Whitefield_S3
8252152443,355483748476468,15-03-2026 18:58,404-45-3310-31,BLR_Whitefield_S3
7870758349,310062544380614,15-03-2026 18:37,404-45-3310-31,BLR_Whitefield_S3
6484854302,357114124504685,15-03-2026 18:39,404-45-3310-31,BLR_Whitefield_S3
7427995678,333476321094701,15-03-2026 19:19,404-45-3310-31,BLR_Whitefield_S3
8817714326,348659327625043,15-03-2026 19:21,404-45-3310-31,BLR_Whitefield_S3
9898337564,360345551918119,15-03-2026 18:52,404-45-3310-31,BLR_Whitefield_S3
8713122486,353659206964081,15-03-2026 19:23,404-45-3310-31,BLR_Whitefield_S3
7672310309,353656828371165,15-03-2026 19:25,404-45-3310-31,BLR_Whitefield_S3
9109460876,312975045539060,15-03-2026 19:12,404-45-3310-31,BLR_Whitefield_S3
7797095675,359023983821878,15-03-2026 18:55,404-45-3310-31,BLR_Whitefield_S3
6762903230,389121534272000,15-03-2026 19:25,404-45-3310-31,BLR_Whitefield_S3
7586150332,325121371659545,15-03-2026 18:57,404-45-3310-31,BLR_Whitefield_S3
8469727796,395277483866466,15-03-2026 18:50,404-45-3310-31,BLR_Whitefield_S3
6587128818,310472920474912,15-03-2026 18:40,404-45-3310-31,BLR_Whitefield_S3
6071875042,392244440473163,15-03-2026 18:45,404-45-3310-31,BLR_Whitefield_S3
8762947901,349604889126925,15-03-2026 19:16,404-45-3310-31,BLR_Whitefield_S3
6100710639,373270422619425,15-03-2026 19:21,404-45-3310-31,BLR_Whitefield_S3
9288797244,368828497388686,15-03-2026 19:19,404-45-3310-31,BLR_Whitefield_S3
7979619636,321593777195724,15-03-2026 19:16,404-45-3310-31,BLR_Whitefield_S3
9077460204,365071456493920,15-03-2026 18:51,404-45-3310-31,BLR_Whitefield_S3
8828854064,396068695573576,15-03-2026 19:01,404-45-3310-31,BLR_Whitefield_S3
9464786623,331342426079415,15-03-2026 18:51,404-45-3310-31,BLR_Whitefield_S3
6255768110,304816522348912,15-03-2026 18:50,404-45-3310-31,BLR_Whitefield_S3
6033360890,332826675780782,15-03-2026 18:50,404-45-3310-31,BLR_Whitefield_S3
9858779736,375011014300870,15-03-2026 18:53,404-45-3310-31,BLR_Whitefield_S3
7508596137,334976595298454,15-03-2026 18:45,404-45-3310-31,BLR_Whitefield_S3
6576849602,304654745186523,15-03-2026 18:38,404-45-3310-31,BLR_Whitefield_S3
9487493341,365252364394290,15-03-2026 18:43,404-45-3310-31,BLR_Whitefield_S3
6941385653,347601608527785,15-03-2026 18:39,404-45-3310-31,BLR_Whitefield_S3
6043263360,375691564448687,15-03-2026 19:23,404-45-3310-31,BLR_Whitefield_S3
7610595251,387527210623421,15-03-2026 18:41,404-45-3310-31,BLR_Whitefield_S3
8347540043,311242949717829,15-03-2026 18:37,404-45-3310-31,BLR_Whitefield_S3
6504321583,344054979072782,15-03-2026 18:51,404-45-3310-31,BLR_Whitefield_S3
6982736693,390424712347839,15-03-2026 19:16,404-45-3310-31,BLR_Whitefield_S3
7666926283,383506926708252,15-03-2026 18:58,404-45-3310-31,BLR_Whitefield_S3
7691043559,319470861182332,15-03-2026 18:48,404-45-3310-31,BLR_Whitefield_S3
6524430798,388966662635428,15-03-2026 19:14,404-45-3310-31,BLR_Whitefield_S3
9488033250,308290594944685,15-03-2026 18:37,404-45-3310-31,BLR_Whitefield_S3
9044636943,316535688045423,15-03-2026 19:04,404-45-3310-31,BLR_Whitefield_S3
8114651325,300968699659898,15-03-2026 18:47,404-45-3310-31,BLR_Whitefield_S3
8882263369,317677783152953,15-03-2026 18:49,404-45-3310-31,BLR_Whitefield_S3
6138139096,395813849196454,15-03-2026 18:50,404-45-3310-31,BLR_Whitefield_S3
7959796692,394845608870983,15-03-2026 19:13,404-45-3310-31,BLR_Whitefield_S3
8865159426,303069426105600,15-03-2026 18:50,404-45-3310-31,BLR_Whitefield_S3
7760264161,349444189036962,15-03-2026 18:57,404-45-3310-31,BLR_Whitefield_S3
6499193430,332979076223099,15-03-2026 18:56,404-45-3310-31,BLR_Whitefield_S3
7643184671,311859329787403,15-03-2026 19:01,404-45-3310-31,BLR_Whitefield_S3
9005949703,345037586944589,15-03-2026 18:43,404-45-3310-31,BLR_Whitefield_S3
7225197351,312764241491342,15-03-2026 19:12,404-45-3310-31,BLR_Whitefield_S3
8068122246,360550366697229,15-03-2026 19:24,404-45-3310-31,BLR_Whitefield_S3
8352075470,391443822140841,15-03-2026 18:55,404-45-3310-31,BLR_Whitefield_S3
6385692939,340408941592233,15-03-2026 19:19,404-45-3310-31,BLR_Whitefield_S3
8654847093,356259685117537,15-03-2026 18:55,404-45-3310-31,BLR_Whitefield_S3
6289130175,369234842959457,15-03-2026 19:10,404-45-3310-31,BLR_Whitefield_S3
9004612777,307984274493423,15-03-2026 18:42,404-45-3310-31,BLR_Whitefield_S3
6117576785,382688687959532,15-03-2026 19:04,404-45-3310-31,BLR_Whitefield_S3
7603111984,329139617729357,15-03-2026 19:16,404-45-3310-31,BLR_Whitefield_S3
9246934692,309974388751143,15-03-2026 18:50,404-45-3310-31,BLR_Whitefield_S3
9976675695,379309773722067,15-03-2026 19:25,404-45-3310-31,BLR_Whitefield_S3
6010228887,310919332092938,15-03-2026 18:58,404-45-3310-31,BLR_Whitefield_S3
9296250540,372688727672752,15-03-2026 18:39,404-45-3310-31,BLR_Whitefield_S3
7371938970,317134988116802,15-03-2026 18:37,404-45-3310-31,BLR_Whitefield_S3
8409663583,365055207341280,15-03-2026 19:09,404-45-3310-31,BLR_Whitefield_S3
6735659047,321417063136695,15-03-2026 19:21,404-45-3310-31,BLR_Whitefield_S3
7685254637,352155247742395,15-03-2026 18:36,404-45-3310-31,BLR_Whitefield_S3
9250849672,324090856592201,15-03-2026 18:59,404-45-3310-31,BLR_Whitefield_S3
9071873687,386053137525926,15-03-2026 19:16,404-45-3310-31,BLR_Whitefield_S3
9315455808,366585837096862,15-03-2026 19:05,404-45-3310-31,BLR_Whitefield_S3
9865417991,356687813149468,15-03-2026 19:21,404-45-3310-31,BLR_Whitefield_S3
6047114177,374945577772896,15-03-2026 18:58,404-45-3310-31,BLR_Whitefield_S3
6237204388,394678261142246,15-03-2026 19:03,404-45-3310-31,BLR_Whitefield_S3
8543263646,380822201277633,15-03-2026 19:20,404-45-3310-31,BLR_Whitefield_S3
8909016204,341709327682365,15-03-2026 19:19,404-45-3310-31,BLR_Whitefield_S3
8172233384,399003379164439,15-03-2026 19:15,404-45-3310-31,BLR_Whitefield_S3
8093427745,338517254665601,15-03-2026 19:02,404-45-3310-31,BLR_Whitefield_S3
9455511409,385110193423368,15-03-2026 19:19,404-45-3310-31,BLR_Whitefield_S3
6219573619,304592592543302,15-03-2026 19:07,404-45-3310-31,BLR_Whitefield_S3
7096646406,336283096859187,15-03-2026 18:54,404-45-3310-31,BLR_Whitefield_S3
6188058551,321701123122345,15-03-2026 18:55,404-45-3310-31,BLR_Whitefield_S3
6407584687,385211768641076,15-03-2026 18:37,404-45-3310-31,BLR_Whitefield_S3
8644628249,320554544815540,15-03-2026 19:19,404-45-3310-31,BLR_Whitefield_S3
8589015888,379558487664437,15-03-2026 19:05,404-45-3310-31,BLR_Whitefield_S3
